date,mean_temp,mean_sal,mean_do,mean_turb
2012-09-21,27.126041666666666,33.91354166666667,5.463541666666667,14.239583333333334
2012-09-22,27.361458333333335,33.71666666666667,5.45625,14.53125
2012-09-23,27.457291666666666,33.690625,5.338541666666667,24.34375
2012-09-24,26.967708333333334,33.692708333333336,5.4375,15.052083333333334
2012-09-25,26.544791666666665,33.86770833333333,5.663541666666666,11.166666666666666
2012-09-26,26.632291666666667,33.70520833333333,5.408333333333333,24.333333333333332
2012-09-27,27.185416666666665,33.532291666666666,5.470833333333333,11.375
2012-09-28,27.496875,33.389583333333334,5.659375,11.34375
2012-09-29,27.7375,33.37291666666667,5.628125,15.71875
2012-09-30,28.026041666666668,33.45729166666666,5.648958333333334,11.635416666666666
2012-10-01,27.959375,33.33958333333333,5.375,20.322916666666668
2012-10-02,27.983333333333334,33.24375,5.394791666666666,34.739583333333336
2012-10-03,27.875,33.284375,5.273958333333333,50.604166666666664
2012-10-04,27.88125,33.353125,5.2625,33.322916666666664
2012-10-05,27.836458333333333,33.592708333333334,5.346875,19.041666666666668
2012-10-06,27.708333333333332,33.01770833333333,5.182291666666667,15.114583333333334
2012-10-07,27.834375,31.945833333333333,5.075,16.395833333333332
2012-10-08,27.872631578947367,32.247368421052634,4.9663157894736845,12.610526315789473
2012-10-09,27.066666666666666,32.59791666666667,5.203125,36.177083333333336
2012-10-10,26.352083333333333,32.08645833333333,5.208333333333333,18.229166666666668
2012-10-11,26.109375,31.9875,5.358333333333333,11.8125
2012-10-12,25.784375,32.25208333333333,5.586458333333334,9.40625
2012-10-13,25.604166666666668,32.651041666666664,5.910416666666666,11.125
2012-10-14,25.658333333333335,32.213541666666664,6.067708333333333,10.625
2012-10-15,25.9875,32.728125,5.803125,12.572916666666666
2012-10-16,26.025,33.172916666666666,5.801041666666666,15.697916666666666
2012-10-17,25.426041666666666,33.440625,5.720833333333333,16.145833333333332
2012-10-18,25.44375,33.28854166666667,5.625,18.53125
2012-10-19,25.605208333333334,33.403125,5.358333333333333,20.145833333333332
2012-10-20,25.367708333333333,33.625,5.44375,19.677083333333332
2012-10-21,24.86875,33.73229166666667,5.797916666666667,15.59375
2012-10-22,24.579166666666666,34.13854166666667,6.18125,16.75
2012-10-23,24.272916666666667,34.24791666666667,6.129166666666666,12.15625
2012-10-24,24.201041666666665,33.967708333333334,6.053125,13.083333333333334
2012-10-25,24.391666666666666,34.03854166666667,6.0375,9.15625
2012-10-26,24.15,34.286458333333336,6.28125,20.9375
2012-10-27,23.170526315789473,34.283157894736846,6.337894736842105,32.10526315789474
2012-10-28,22.438541666666666,34.228125,6.18125,29.53125
2012-10-29,21.110416666666666,34.229166666666664,6.397916666666666,26.625
2012-10-30,19.429166666666667,34.192708333333336,6.652083333333334,23.447916666666668
2012-10-31,18.663541666666667,34.39375,6.917708333333334,20.302083333333332
2012-11-01,18.838541666666668,34.515625,6.934375,14.614583333333334
2012-11-02,19.176041666666666,34.546875,6.977083333333334,12.71875
2012-11-03,19.744791666666668,34.48645833333333,7.073958333333334,17.447916666666668
2012-11-04,20.435416666666665,34.411458333333336,7.039583333333333,12.489583333333334
2012-11-05,20.88854166666667,34.592708333333334,7.019791666666666,12.239583333333334
2012-11-06,21.053684210526317,35.08736842105263,6.823157894736842,14.978947368421053
2012-11-07,20.4125,35.09583333333333,6.884375,9.90625
2012-11-08,19.465625,34.864583333333336,6.93125,8.15625
2012-11-09,18.978125,34.71875,6.866666666666666,9.020833333333334
2012-11-10,18.936458333333334,34.7125,6.807291666666667,10.541666666666666
2012-11-11,19.469791666666666,34.65416666666667,6.658333333333333,16.614583333333332
2012-11-12,20.327083333333334,35.290625,6.588541666666667,15.875
2012-11-13,20.8,35.842708333333334,6.333333333333333,23.3125
2012-11-14,20.70625,36.071875,6.520833333333333,24.21875
2012-11-15,19.945833333333333,36.0875,6.567708333333333,22.802083333333332
2012-11-16,19.097916666666666,35.88229166666667,6.842708333333333,22.864583333333332
2012-11-17,18.7375,35.911458333333336,7.151041666666667,21.635416666666668
2012-11-18,17.952083333333334,35.92604166666666,7.276041666666667,18.645833333333332
2012-11-19,16.9625,35.840624999999996,7.205208333333333,16.625
2012-11-20,16.644791666666666,35.74166666666667,7.239583333333333,13.770833333333334
2012-11-21,16.655208333333334,35.665625000000006,7.232291666666667,12.416666666666666
2012-11-22,16.220833333333335,35.68541666666667,7.411458333333333,14.270833333333334
2012-11-23,15.88125,35.744791666666664,7.238541666666666,13.041666666666666
2012-11-24,15.80625,35.84166666666667,7.178125,15.4375
2012-11-25,15.577083333333334,35.938541666666666,7.21875,11.552083333333334
2012-11-26,15.697916666666666,36.03541666666666,7.285416666666666,9.052083333333334
2012-11-27,16.329166666666666,36.03541666666666,7.239583333333333,9.958333333333334
2012-11-28,16.522916666666667,35.49375,7.651041666666667,10.875
2012-11-29,16.595833333333335,35.16979166666667,8.417708333333334,9.729166666666666
2012-11-30,16.99791666666667,35.057291666666664,8.508333333333333,7.489583333333333
2012-12-01,17.408333333333335,34.76770833333333,8.529166666666667,7.239583333333333
2012-12-02,17.8625,34.690625,8.552083333333334,8.4375
2012-12-03,18.21666666666667,34.643750000000004,8.376041666666667,8.802083333333334
2012-12-04,18.422916666666666,34.651041666666664,8.426041666666666,6.78125
2012-12-05,18.536458333333332,34.59583333333333,8.386458333333334,5.697916666666667
2012-12-06,18.415625,34.536458333333336,8.248958333333333,5.59375
2012-12-07,18.044791666666665,34.467708333333334,8.169791666666667,6.010416666666667
2012-12-08,18.026041666666668,34.35,7.796875,6.802083333333333
2012-12-09,18.16979166666667,34.309374999999996,7.685416666666667,6.3125
2012-12-10,18.390625,33.954166666666666,7.595833333333333,6.927083333333333
2012-12-11,18.623958333333334,34.21666666666667,7.028125,8.833333333333334
2012-12-12,18.409375,34.635416666666664,6.592708333333333,10.1875
2012-12-13,17.347916666666666,34.703125,7.166666666666667,11.458333333333334
2012-12-14,16.539583333333333,34.74270833333333,7.570833333333334,13.572916666666666
2012-12-15,16.671875,34.52291666666667,7.669791666666667,11.40625
2012-12-16,17.239583333333332,34.479166666666664,7.501041666666667,10.375
2012-12-17,17.751041666666666,34.51354166666667,7.353125,11.479166666666666
2012-12-18,18.207291666666666,34.64479166666666,7.198958333333334,17.291666666666668
2012-12-19,17.839583333333334,34.87291666666667,7.177083333333333,11.416666666666666
2012-12-20,17.847916666666666,35.00833333333333,7.197916666666667,9.791666666666666
2012-12-21,17.36842105263158,34.50421052631579,7.246315789473684,22.4
2012-12-22,15.5875,34.811458333333334,7.526041666666667,17.197916666666668
2012-12-23,15.064583333333333,35.061458333333334,7.594791666666667,8.739583333333334
2012-12-24,15.146875,35.092708333333334,7.667708333333334,6.96875
