date,mean_temp,mean_sal,mean_do,mean_turb,pred_tss
2010-03-04,13.053125,32.71666666666667,8.114583333333334,3.6041666666666665,17.47093020922684
2010-03-05,13.028125,32.203125,8.332291666666666,2.6354166666666665,15.714804241566092
2010-03-06,13.164583333333333,33.728125,8.430208333333333,3.4166666666666665,17.13103486064734
2010-03-07,13.277083333333334,34.99270833333333,8.396875,2.7291666666666665,15.884751915855844
2010-03-08,13.661458333333334,35.17395833333333,8.372916666666667,1.9375,14.449638221853512
2010-03-09,13.953125,35.139583333333334,8.303125,1.75,14.109742873274012
2010-03-10,14.40625,35.08541666666667,8.203125,1.8229166666666667,14.241924397721597
2010-03-11,14.972916666666666,34.759375,7.811458333333333,4.041666666666667,18.26401935591234
2010-03-12,14.9375,34.65,7.463541666666667,10.489583333333334,29.952642732062905
2010-03-13,15.447916666666666,34.215625,7.390625,10.260416666666666,29.537215083799072
2010-03-14,15.446875,33.94583333333333,7.4625,10.375,29.744928907930987
2010-03-15,15.375,34.196875,7.45625,8.572916666666666,26.478156946583574
2010-03-16,15.120833333333334,34.046875,7.723958333333333,3.90625,18.018539381938258
2010-03-17,14.845833333333333,33.328125,7.797916666666667,-0.1875,10.597490937952518
2010-03-18,14.623958333333333,33.171875,7.910416666666666,-0.6770833333333334,9.709986416661604
2010-03-19,15.130208333333334,32.76770833333333,7.966666666666667,-1.1770833333333333,8.803598820449604
2010-03-20,15.951041666666667,32.5,7.946875,-1.15625,8.841364970291771
2010-03-21,16.15625,32.26145833333333,7.53125,-1,9.12461109410802
2010-03-22,16.004166666666666,31.855208333333334,7.364583333333333,0.4166666666666667,11.69270928337535
2010-03-23,15.851041666666667,32.03333333333333,7.4375,2.1458333333333335,14.827299720275178
2010-03-24,16.075,32.346875,7.416666666666667,0.75,12.296967680850015
2010-03-25,16.24375,32.87916666666667,7.53125,-0.4479166666666667,10.125414064925435
2010-03-26,16.629166666666666,32.9625,7.421875,8.5,26.345975422135993
2010-03-27,16.44375,33.657291666666666,7.446875,2.4479166666666665,15.374908892986593
2010-03-28,16.675,33.603125,7.413541666666667,11.229166666666666,31.29334105145982
2010-03-29,17.296875,33.23020833333333,7.258333333333334,6.760416666666667,23.19250191031508
2010-03-30,17.207291666666666,33.20625,7.259375,3.71875,17.678644033358758
2010-03-31,17.616666666666667,33.35208333333333,7.273958333333334,4.21875,18.585031629570757
2010-04-01,18.303125,34.653125,7.1875,5.197916666666667,20.360040672152586
2010-04-02,18.94375,35.217708333333334,7.105208333333334,4.822916666666667,19.680249974993586
2010-04-03,19.4625,35.52291666666667,7.00625,4.3125,18.754979303860505
2010-04-04,20.31458333333333,35.604166666666664,6.81875,3.7291666666666665,17.69752710827984
2010-04-05,21.1125,35.521875,6.65,3.6875,17.62199480859551
2010-04-06,21.622916666666665,35.44375,6.430208333333334,4.416666666666667,18.94381005307134
2010-04-07,21.585416666666667,35.43958333333333,6.227083333333334,5.604166666666667,21.096480594074833
2010-04-08,21.382291666666667,35.626041666666666,6.125,8.822916666666666,26.931350744689574
2010-04-09,21.255208333333332,35.85104166666667,6.215625,11,30.877913403195986
2010-04-10,20.673958333333335,36.229166666666664,6.352083333333334,9.65625,28.44199673837624
2010-04-11,20.265625,36.50729166666667,6.4625,7.6875,24.873095578291498
2010-04-12,19.835416666666667,36.110416666666666,6.46875,6.979166666666667,23.58904648365783
2010-04-13,19.807291666666668,35.890625,6.567708333333333,9.208333333333334,27.63002451676966
2010-04-14,20.630208333333332,34.81041666666667,6.53125,10.302083333333334,29.612747383483406
2010-04-15,20.80625,33.75208333333333,6.817708333333333,13.8125,35.97634363188848
2010-04-16,21.2375,33.62708333333333,6.725,12.104166666666666,32.87951934483081
2010-04-17,21.913541666666667,33.541666666666664,6.292708333333334,15.479166666666666,38.99763561926181
2010-04-18,21.805208333333333,33.577083333333334,6.2375,14.010416666666666,36.335122055389064
2010-04-19,20.721875,33.88125,6.508333333333334,11.395833333333334,31.595470250197152
2010-04-20,20.93125,33.91041666666667,6.458333333333333,9.302083333333334,27.79997219105941
2010-04-21,21.410416666666666,33.69375,6.25,6.427083333333333,22.588243512840414
2010-04-22,21.820833333333333,33.592708333333334,6.110416666666667,6.416666666666667,22.569360437919336
2010-04-23,22.053125,33.62083333333333,5.992708333333333,8.96875,27.195713793584744
2010-04-24,22.170833333333334,33.80520833333333,6.046875,15.239583333333334,38.56332489607689
2010-04-25,21.957291666666666,33.938541666666666,5.919791666666667,17.510416666666668,42.67983522887305
2010-04-26,21.795833333333334,34.0875,5.813541666666667,22.895833333333332,52.44238496307312
2010-04-27,21.625,34.30520833333333,6.1375,20.479166666666668,48.061511581381794
2010-04-28,21.282291666666666,34.428125,6.505208333333333,14.864583333333334,37.88353419891789
2010-04-29,21.585416666666667,34.59166666666667,6.591666666666667,8.875,27.025766119294993
2010-04-30,22.201041666666665,34.734375,6.40625,10.447916666666666,29.877110432378572
2010-05-01,23.136458333333334,34.31875,6.10625,14.34375,36.93938045286373
2010-05-02,24.2625,34.44375,5.932291666666667,15.302083333333334,38.67662334560339
2010-05-03,25.11875,34.53333333333333,5.682291666666667,14.322916666666666,36.90161430302156
2010-05-04,25.534375,34.590625,5.551041666666666,11.979166666666666,32.65292244577782
2010-05-05,25.428125,34.463541666666664,5.53125,11.635416666666666,32.02978097338207
2010-05-06,25.640625,34.626041666666666,5.409375,8.78125,26.85581844500524
2010-05-07,26.028125,34.65208333333333,5.494791666666667,7.635416666666667,24.77868020368608
2010-05-08,26.339583333333334,34.60520833333333,5.344791666666667,8.572916666666666,26.478156946583574
2010-05-09,25.407291666666666,35.12083333333334,5.644791666666666,8.03125,25.496237050687245
2010-05-10,24.74791666666667,35.26875,5.851041666666666,9.791666666666666,28.68747671235032
2010-05-11,24.663541666666667,35.384375,5.809375,11.958333333333334,32.61515629593565
2010-05-12,24.991666666666667,35.39375,5.863541666666666,14.666666666666666,37.524755775417304
2010-05-13,25.31875,35.459375,5.786458333333333,16.15625,40.225035489132225
2010-05-14,25.53125,35.590625,5.771875,19,45.380114942587966
2010-05-15,25.521875,35.688541666666666,5.720833333333333,18.927083333333332,45.24793341814038
2010-05-16,25.751041666666666,35.80833333333333,5.6375,17.291666666666668,42.28329065553031
2010-05-17,25.217708333333334,34.9,5.3125,17.96875,43.51069052540072
2010-05-18,25.11145833333333,33.97291666666667,5.375,15.041666666666666,38.20454647257631
2010-05-19,25.473958333333332,33.889583333333334,5.384375,13.354166666666666,35.14548833536081
2010-05-20,25.239583333333332,34.328125,5.521875,12.03125,32.74733782038324
2010-05-21,25.695833333333333,34.6,5.598958333333333,9.53125,28.21539983932324
2010-05-22,26.508333333333333,34.440625,5.51875,11.197916666666666,31.236691826696568
2010-05-23,27.020833333333332,34.43333333333333,5.509375,12.041666666666666,32.766220895304315
2010-05-24,27.186458333333334,34.59791666666666,5.425,12.604166666666666,33.78590694104281
2010-05-25,27.0125,35.196875,5.522916666666666,13.635416666666666,35.65533135823006
2010-05-26,26.647916666666667,35.67604166666667,5.70625,15.864583333333334,39.69630939134189
2010-05-27,26.864583333333332,35.63229166666667,5.496875,15.708333333333334,39.413063267525644
2010-05-28,27.317708333333332,35.541666666666664,5.435416666666667,14.927083333333334,37.996832648444396
2010-05-29,27.6875,35.61875,5.496875,14.375,36.99602967762698
2010-05-30,27.690625,35.64479166666667,5.382291666666666,16.260416666666668,40.41386623834306
2010-05-31,27.753125,35.50416666666667,5.403125,20.59375,48.26922540551371
2010-06-01,27.977083333333333,35.52291666666667,5.414583333333334,16.34375,40.56493083771172
2010-06-02,28.338541666666668,35.592708333333334,5.535416666666666,14.6875,37.562521925259475
2010-06-03,28.413541666666667,35.70729166666667,5.547916666666667,14.9375,38.015715723365474
2010-06-04,27.980208333333334,35.6,5.540625,12.885416666666666,34.295749963912066
2010-06-05,27.711458333333333,35.557291666666664,5.409375,11.770833333333334,32.27526094735615
