date,mean_temp,mean_sal,mean_do,mean_turb,pred_tss
2002-03-16,20.19090909090909,35.21515151515152,7.363636363636363,10.454545454545455,29.88912693460108
2002-03-17,21.03125,35.13333333333333,7.039583333333334,8.666666666666666,26.648104620873326
2002-03-18,21.291666666666668,35.33541666666667,7.01875,6.9375,23.5135141839735
2002-03-19,21.36875,35.54375,7.058333333333334,5.4375,20.7943513953375
2002-03-20,21.4875,35.74583333333333,6.91875,4.395833333333333,18.906043903229172
2002-03-21,21.68125,35.608333333333334,6.683333333333334,6.0625,21.9273358906025
2002-03-22,19.3375,36.139583333333334,6.972916666666666,6.458333333333333,22.644892737603666
2002-03-23,18.085416666666667,36.17916666666667,7.28125,6.729166666666667,23.135852685551832
2002-03-24,18.652083333333334,35.9375,7.177083333333333,5.6875,21.2475451934435
2002-03-25,19.722916666666666,35.93125,7.05,5.5,20.907649844864004
2002-03-26,20.8125,35.916666666666664,6.808333333333334,5.791666666666667,21.436375942654337
2002-03-27,21.029166666666665,35.96666666666667,6.68125,8.666666666666666,26.648104620873326
2002-03-28,21.258333333333333,35.922916666666666,6.672916666666667,9.1875,27.592258366927492
2002-03-29,21.62291666666667,35.51875,6.670833333333333,12.416666666666666,33.446011592463314
2002-03-30,22.470833333333335,35.49791666666667,6.558333333333334,18.4375,44.36042889684946
2002-03-31,22.864583333333332,35.55625,6.452083333333333,16.020833333333332,39.97955551515814
2002-04-01,22.891666666666666,35.59791666666667,6.44375,36.0625,76.31059166332241
2002-04-02,22.772916666666667,35.63333333333333,6.439583333333333,11.979166666666666,32.65292244577782
2002-04-03,22.68125,35.5375,6.089583333333334,11.604166666666666,31.97313174861882
2002-04-04,22.50625,35.52916666666667,6.1875,11.208333333333334,31.255574901617653
2002-04-05,21.654166666666665,35.5875,6.791666666666667,10.916666666666666,30.72684880382732
2002-04-06,21.222916666666666,35.483333333333334,6.84375,15.25,38.58220797099797
2002-04-07,20.9,35.39375,6.935416666666667,10.166666666666666,29.36726740950932
2002-04-08,20.989583333333332,35.4875,6.933333333333334,11.291666666666666,31.40663950098632
2002-04-09,21.55,35.60625,6.7875,13.770833333333334,35.90081133220414
2002-04-10,22.114583333333332,35.59791666666667,6.55,15.479166666666666,38.99763561926181
2002-04-11,22.214583333333334,35.35208333333333,6.49375,16.0625,40.05508781484247
2002-04-12,22.485416666666666,35.239583333333336,6.277083333333334,15.520833333333334,39.07316791894614
2002-04-13,22.733333333333334,35.09791666666667,6.225,15.791666666666666,39.56412786689431
2002-04-14,23.335416666666667,35.33125,6.15625,13.5625,35.52314983378248
2002-04-15,23.947916666666668,35.795833333333334,5.883333333333333,6.145833333333333,22.078400489971166
2002-04-16,24.6375,35.76875,5.839583333333334,5.708333333333333,21.28531134328567
2002-04-17,25.23125,35.76875,5.822916666666667,4.875,19.774665349599005
2002-04-18,25.8,35.75208333333333,5.710416666666666,4.3125,18.754979303860505
2002-04-19,26.047916666666666,35.77708333333333,5.620833333333334,4.375,18.868277753387005
2002-04-20,25.64375,35.7625,5.395833333333333,5.354166666666667,20.643286795968837
2002-04-21,25.14375,35.739583333333336,5.366666666666667,6,21.814037441076003
2002-04-22,24.816666666666666,35.764583333333334,5.445833333333334,5.479166666666667,20.869883695021837
2002-04-23,24.120833333333334,35.83958333333333,5.70625,6.145833333333333,22.078400489971166
2002-04-24,23.935416666666665,35.829166666666666,5.672916666666667,5.4375,20.7943513953375
2002-04-25,24.435416666666665,35.78125,5.320833333333334,7.479166666666667,24.49543407986983
2002-04-26,24.6625,35.922916666666666,5.485416666666667,12.1875,33.030583944199485
2002-04-27,25.12291666666667,35.9875,5.404166666666667,9.333333333333334,27.85662141582266
2002-04-28,25.547916666666666,35.90416666666667,5.114583333333333,9.25,27.705556816453992
2002-04-29,25.48125,35.90416666666667,5.11875,8.583333333333334,26.49704002150466
2002-04-30,25.739583333333332,35.795833333333334,5.570833333333333,7.520833333333333,24.570966379554164
2002-05-01,25.925,35.80416666666667,5.639583333333333,6.208333333333333,22.191698939497666
2002-05-02,26.152083333333334,35.86875,5.695833333333334,5.541666666666667,20.983182144548337
2002-05-03,26.522916666666667,36.03125,5.633333333333334,4.979166666666667,19.963496098809838
2002-05-04,26.56875,35.9375,5.6625,4.625,19.321471551493005
2002-05-05,25.88125,35.825,5.735416666666667,3.0833333333333335,16.526776463172677
2002-05-06,25.545833333333334,35.829166666666666,5.589583333333334,3.6458333333333335,17.546462508911176
2002-05-07,26.010416666666668,35.89791666666667,5.5,3.2291666666666665,16.791139512067843
2002-05-08,26.539583333333333,35.97291666666667,5.270833333333333,3.625,17.508696359069006
2002-05-09,26.70625,36.08541666666667,5.358333333333333,4.229166666666667,18.60391470449184
2002-05-10,26.860416666666666,36.141666666666666,5.35,5.083333333333333,20.15232684802067
2002-05-11,27.0125,36.21041666666667,5.416666666666667,5.25,20.454456046758004
2002-05-12,27.25625,36.264583333333334,5.522916666666666,5,20.001262248652004
2002-05-13,27.20625,36.5625,5.4,6,21.814037441076003
2002-05-14,26.710416666666667,36.545833333333334,5.310416666666667,6.729166666666667,23.135852685551832
2002-05-15,25.96875,36.6375,5.695833333333334,4.979166666666667,19.963496098809838
2002-05-16,25.604166666666668,36.56666666666667,5.804166666666666,4.395833333333333,18.906043903229172
2002-05-17,26.139583333333334,36.65625,5.716666666666667,5.291666666666667,20.529988346442337
2002-05-18,26.5625,36.360416666666666,5.291666666666667,5.729166666666667,21.323077493127833
2002-05-19,25.570833333333333,35.989583333333336,5.660416666666666,7.354166666666667,24.26883718081683
2002-05-20,23.38125,35.68333333333333,6.2,12.354166666666666,33.33271314293681
2002-05-21,22.558333333333334,35.62083333333334,6.491666666666666,9.5625,28.27204906408649
2002-05-22,22.285416666666666,35.577083333333334,6.822916666666667,9.25,27.705556816453992
2002-05-23,22.241666666666667,35.510416666666664,6.635416666666667,7.458333333333333,24.45766793002766
2002-05-24,23.041666666666668,35.47291666666667,6.347916666666666,8.604166666666666,26.534806171346826
2002-05-25,24.233333333333334,35.40625,6.0625,8.5625,26.459273871662496
2002-05-26,24.942553191489363,36.340425531914896,6.004255319148936,8.97872340425532,27.2137933334028
2002-05-27,25.391666666666666,37.10208333333333,5.983333333333333,8.3125,26.006080073556497
2002-05-28,25.770833333333332,37.05416666666667,6.008333333333334,6.6875,23.0603203858675
2002-05-29,25.910416666666666,37.07083333333333,6.166666666666667,6.229166666666667,22.229465089339833
2002-05-30,26.43541666666667,36.922916666666666,5.916666666666667,5.625,21.134246743917004
2002-05-31,26.941666666666666,36.99375,5.589583333333334,5.291666666666667,20.529988346442337
2002-06-01,27.375,36.93541666666667,5.491666666666666,5.125,20.227859147705004
2002-06-02,27.904166666666665,36.99375,5.479166666666667,4.354166666666667,18.83051160354484
2002-06-03,28.116666666666667,37.00208333333333,5.635416666666667,3.9375,18.075188606701506
2002-06-04,28.23125,37.16041666666666,5.545833333333333,3.75,17.735293258122006
2002-06-05,28.4625,37.2,5.352083333333334,4.0625,18.301785505754506
2002-06-06,28.60625,37.416666666666664,5.302083333333333,5.3125,20.5677544962845
2002-06-07,28.297916666666666,37.525,4.958333333333333,6.708333333333333,23.098086535709665
2002-06-08,27.552083333333332,36.74166666666667,5.147916666666666,7.354166666666667,24.26883718081683
2002-06-09,27.2875,36.329166666666666,5.433333333333334,7.083333333333333,23.77787723286866
2002-06-10,27.320833333333333,36.28958333333333,5.58125,6.229166666666667,22.229465089339833
2002-06-11,27.20625,36.1625,5.445833333333334,7.3125,24.193304881132498
2002-06-12,27.383333333333333,34.920833333333334,5.4375,7.8125,25.099692477344497
2002-06-13,28.2,35.825,5.385416666666667,8.125,25.666184724976993
2002-06-14,28.50625,35.010416666666664,5.402083333333334,9.75,28.61194441266599
2002-06-15,28.641666666666666,34.86875,5.577083333333333,9.041666666666666,27.327895318032326
2002-06-16,28.45625,34.958333333333336,5.704166666666667,8.166666666666666,25.741717024661327
2002-06-17,27.895833333333332,35.32083333333333,5.289583333333334,8.041666666666666,25.515120125608327
2002-06-18,26.97083333333333,36.08958333333334,4.989583333333333,8.375,26.119378523082993
2002-06-19,26.3875,35.447916666666664,5.008333333333333,9.020833333333334,27.29012916819016
2002-06-20,26.239583333333332,34.93333333333333,5.220833333333333,10.1875,29.40503355935149
2002-06-21,25.752083333333335,33.77291666666667,5.75,10.645833333333334,30.235888855879157
2002-06-22,25.429166666666667,32.510416666666664,5.5375,12.416666666666666,33.446011592463314
2002-06-23,25.397916666666667,31.829166666666666,5.583333333333333,14.166666666666666,36.618368179205305
2002-06-24,26.10625,31.808333333333334,5.583333333333333,22.916666666666668,52.48015111291529
2002-06-25,26.725,32.04375,5.402083333333334,44.229166666666664,91.11492240145172
2002-06-26,27.0625,32.18958333333333,5.139583333333333,46.625,95.45802963330088
2002-06-27,27.327083333333334,32.31666666666667,5.0125,46.229166666666664,94.74047278629972
2002-06-28,27.87708333333333,32.77916666666667,5.320833333333333,19.8125,46.85299478643246
2002-06-29,28.310416666666665,33.73125,5.770833333333333,7.604166666666667,24.72203097892283
2002-06-30,28.360416666666666,33.99583333333333,5.725,5.020833333333333,20.039028398494168
2002-07-01,27.989583333333332,34.475,5.854166666666667,3.6875,17.62199480859551
2002-07-02,28.0875,34.45,5.8625,2.75,15.92251806569801
2002-07-03,28.44375,34.354166666666664,5.960416666666666,1.7291666666666667,14.071976723431845
2002-07-04,28.71875,34.333333333333336,5.927083333333333,1.8958333333333333,14.374105922169178
2002-07-05,28.60625,34.28541666666666,5.752083333333333,1.7291666666666667,14.071976723431845
2002-07-06,28.491666666666667,34.40416666666667,5.725,1.9375,14.449638221853512
2002-07-07,28.670833333333334,34.75833333333333,5.691666666666666,2.1458333333333335,14.827299720275178
2002-07-08,28.939583333333335,34.825,5.647916666666666,4.770833333333333,19.58583460038817
2002-07-09,29.120833333333334,34.5625,4.991666666666666,7.104166666666667,23.81564338271083
2002-07-10,29.3,34.50208333333333,5.264583333333333,9.8125,28.72524286219249
2002-07-11,29.289583333333333,34.479166666666664,5.425,10.291666666666666,29.59386430856232
2002-07-12,29.175,34.99791666666667,5.51875,9.708333333333334,28.536412112981658
2002-07-13,28.504166666666666,35.135416666666664,5.195833333333333,31,67.13341725167592
2002-07-14,28.335416666666667,34.84166666666667,5.014583333333333,137.5625,260.3072736943582
2002-07-15,28.652083333333334,34.91458333333333,5.20625,276.4583333333333,512.0941946920829
2002-07-16,28.84375,35.172916666666666,5.58125,150.3125,283.4201573977641
2002-07-17,29.170833333333334,35.46458333333333,5.583333333333333,146.72916666666666,276.92437962491147
